2012;26;9.4;37.6;109.2;97.2;113.6;210.2;139.4;161.4;152;253.8;19.4;1329.2
2013;51.6;51.8;37.8;84.4;196;117.8;150.8;176.8;96;146.4;151.8;112.2;1373.4
2014;264;196.4;67.2;67.8;62;138.4;207.4;149.4;83.8;75.2;283.6;54.4;1649.6
2015;59.2;33.8;50;22.6;145.4;137.6;101.8;191.8;134.8;104.2;0.8;0;982
2016;32.8;94.2;106.8;112.2;138.4;195.6;212.6;177.4;116.8;90.4;61;0;1338.2
2017;7.6;59.4;30.4;110.2;105.8;193.6;151.4;56.8;177;18.4;109.6;105.4;1125.6
2018;60.4;21.4;101.4;81.2;175.4;83;164.6;232.2;58;299;59.2;15.4;1351.2
2019;22.2;108.2;30.6;240.8;159;70.4;190;98.6;104.8;71.4;408;66.4;1570.4
2020;3.2;7.8;96;27.2;100.2;182.2;180.2;349;103.2;209.6;8;304.4;1571
2021;113.8;60.2;5.8;52.2;122.4;92;193;165;72;63.2;133.8;25.2;1098.6
2022;12.8;30;8.4;96.8;92.6;165.2;131.2;141.6;103.8;42.4;50.6;60.6;936
2023;51.6;8.2;36.4;85.8;190.2;113.4;250.6;140.6;63.6;210;102.4;105.4;1358.2
2024;63.2;99.4;161.8;83.4;270.4;147.8;123;150.8;215.6;191.4;10.2;31;1548
Medio mensile;43.3;40;50;77.5;129.8;130.1;143.9;152.8;107.3;114.3;116.9;53.7;1153.5
;;;;;;;;;;;;;
Si segnala che con precipitazione nevosa il pluviometro potrebbe non rilevare o sottostimare il fenomeno.;;;;;;;;;;;;;
Il valore mensile è la somma valori giornalieri.;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;0;0;0;0;0;0;0;0;0;0;0;2;
1995;8;0;0;0;0;0;0;3;0;0;3;31;
1996;31;29;0;5;0;0;0;0;0;0;16;31;
1997;27;3;0;0;0;0;0;0;0;0;7;12;
1998;5;0;0;0;8;15;0;0;0;3;8;4;
1999;9;0;8;4;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;0;0;0;0;
2001;0;0;0;7;0;2;11;0;0;0;0;0;
2002;0;0;0;0;0;0;0;9;5;0;0;0;
2003;0;0;0;6;3;0;0;0;0;0;0;0;
2004;0;0;5;0;0;0;0;0;0;0;3;12;
2005;0;0;0;0;0;0;0;0;0;0;0;5;
2006;0;0;0;0;2;1;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;0;0;0;2;2;0;0;0;0;
2009;0;2;0;0;0;0;0;0;0;0;0;0;
2010;0;0;0;0;0;0;1;0;0;0;0;2;
2011;2;2;3;0;3;22;25;15;10;6;0;1;
2012;0;0;0;0;0;0;0;0;0;0;0;0;
2013;0;0;17;0;0;0;0;0;0;0;0;0;
2014;0;0;0;0;0;0;0;0;0;0;0;0;
2015;0;0;0;0;0;0;2;0;0;0;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
2023;0;0;0;0;0;0;0;0;0;0;0;0;
2024;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 3 marzo 2025;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei giorni piovosi pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Passo Falzarego nivo (Q1988);;;;;;;;;;;;;
Coordinata X 1732284 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5156324 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 1988 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (giorni piovosi);;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2024;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;8;4;2;12;14;12;17;16;13;8;6;3;115
1995;0;10;9;10;15;17;18;15;13;0;5;>>;112
1996;>>;>>;3;6;16;14;10;20;10;13;5;>>;97
1997;0;1;4;4;16;25;15;14;5;3;3;0;90
1998;2;2;3;17;6;7;8;15;13;8;0;0;81
1999;0;6;0;7;17;18;13;16;10;9;8;5;109
2000;1;2;7;9;15;13;12;15;8;17;16;8;123
2001;9;4;14;6;15;10;6;12;9;3;4;0;92
2002;1;6;8;13;20;11;14;11;12;9;16;4;125
2003;3;1;1;6;11;15;11;9;6;11;6;6;86
2004;4;9;4;14;15;10;15;10;4;12;3;0;100
2005;2;3;5;9;10;13;14;15;12;9;6;3;101
2006;4;4;6;15;13;8;15;21;7;5;3;5;106
2007;4;4;6;4;17;16;10;16;8;7;6;1;99
2008;5;4;8;11;14;21;13;11;10;8;9;8;122
2009;5;5;8;9;9;11;16;13;11;6;8;9;110
2010;3;6;4;6;17;11;9;18;12;8;15;9;118
2011;2;3;2;3;11;0;0;0;0;0;5;3;29
2012;6;3;5;12;14;11;18;12;12;12;11;4;120
2013;6;8;5;14;17;12;17;12;11;12;13;4;131
2014;10;17;5;10;6;17;16;17;14;7;13;7;139
2015;9;5;8;6;15;16;11;16;9;10;0;0;105
2016;5;12;8;10;14;22;18;11;8;13;9;0;130
2017;1;8;5;9;14;15;12;7;15;3;8;6;103
2018;6;6;14;12;23;13;16;19;8;6;6;6;135
2019;5;5;4;19;16;10;21;13;8;11;16;9;137
2020;1;3;10;5;12;15;18;20;12;12;3;12;123
2021;10;3;1;10;17;14;15;15;11;3;7;5;111
2022;1;3;1;9;15;13;11;16;13;6;8;7;103
2023;8;3;7;9;20;16;19;11;5;12;11;5;126
2024;7;10;13;5;21;16;8;12;15;14;3;6;130
Medio mensile;4;5;6;9;15;14;13;14;10;8;7;5;110
;;;;;;;;;;;;;
Si segnala che con precipitazione nevosa il pluviometro potrebbe non rilevare o sottostimare il fenomeno.;;;;;;;;;;;;;
Si considera giorno piovoso quando il valore di pioggia giornaliero è >= 1 mm;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;0;0;0;0;0;0;0;0;0;0;0;2;
1995;8;0;0;0;0;0;0;3;0;0;3;31;
1996;31;29;0;5;0;0;0;0;0;0;16;31;
1997;27;3;0;0;0;0;0;0;0;0;7;12;
1998;5;0;0;0;8;15;0;0;0;3;8;4;
1999;9;0;8;4;0;0;0;0;0;0;0;0;
2000;0;0;0;0;0;0;0;0;0;0;0;0;
2001;0;0;0;7;0;2;11;0;0;0;0;0;
2002;0;0;0;0;0;0;0;9;5;0;0;0;
2003;0;0;0;6;3;0;0;0;0;0;0;0;
2004;0;0;5;0;0;0;0;0;0;0;3;12;
2005;0;0;0;0;0;0;0;0;0;0;0;5;
2006;0;0;0;0;2;1;0;0;0;0;0;0;
2007;0;0;0;0;0;0;0;0;0;0;0;0;
2008;0;0;0;0;0;0;2;2;0;0;0;0;
2009;0;2;0;0;0;0;0;0;0;0;0;0;
2010;0;0;0;0;0;0;1;0;0;0;0;2;
2011;2;2;3;0;3;22;25;15;10;6;0;1;
2012;0;0;0;0;0;0;0;0;0;0;0;0;
2013;0;0;17;0;0;0;0;0;0;0;0;0;
2014;0;0;0;0;0;0;0;0;0;0;0;0;
2015;0;0;0;0;0;0;2;0;0;0;0;0;
2016;0;0;0;0;0;0;0;0;0;0;0;0;
2017;0;0;0;0;0;0;0;0;0;0;0;0;
2018;0;0;0;0;0;0;0;0;0;0;0;0;
2019;0;0;0;0;0;0;0;0;0;0;0;0;
2020;0;0;0;0;0;0;0;0;0;0;0;0;
2021;0;0;0;0;0;0;0;0;0;0;0;0;
2022;0;0;0;0;0;0;0;0;0;0;0;0;
2023;0;0;0;0;0;0;0;0;0;0;0;0;
2024;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;
Bollettino elaborato il 3 marzo 2025;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Passo Falzarego nivo (Q1988);;;;;;;;;;;;;
Coordinata X 1732284 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5156324 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 1988 m s.l.m.;;;;;;;;;;;;;
Parametro Radiazione solare globale (MJ/m2);;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2024;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1994;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1995;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1996;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1997;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1998;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
1999;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2000;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2001;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2002;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2003;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2004;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2005;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2006;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2007;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2008;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2009;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2010;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2011;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2012;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>;>>
2013;83.837;146.158;198.014;353.065;418.127;588.613;656.361;557.03;431.973;262.917;85.999;122.629;3904.723
2014;31.763;32.009;334.229;476.048;591.237;558.126;466.045;412.726;398.108;302.805;104.602;55.778;3763.476
2015;127.681;148.559;299.833;548.721;482.749;569.209;530.354;503.91;358.202;181.017;224.239;170.899;4145.373
2016;200.394;197.336;368.366;453.94;475.526;469.804;552.046;558.553;406.516;227.027;163.724;211.007;4284.239
2017;267.152;157.703;530.937;555.386;638.167;712.678;711.272;646.587;341.552;447.073;155.601;98.915;5263.023
2018;206.918;90.284;183.299;475.346;376.754;562.566;575.564;450.604;410.821;279.566;114.974;147.776;3874.472
2019;151.383;286.265;476.263;318.525;415.25;648.738;573.142;454.604;415.49;303.295;33.813;125.059;4201.827
2020;208.613;309.284;239.747;560.489;614.435;493.826;589.402;488.569;371.527;204.704;243.451;39.869;4363.916
2021;61.361;215.475;493.297;386.532;591.042;588.171;545.119;499.896;418.798;339.289;95.288;122.683;4356.951
2022;209.885;295.252;519.011;385.25;508.62;610.424;680.024;532.005;395.501;336.311;163.19;58.985;4694.458
2023;82.001;268.207;343.382;364.788;412.509;551.762;537.172;531.806;465.579;306.834;200.462;101.136;4165.638
2024;192.863;215.989;345.455;473.395;377.388;473.566;590.573;528.525;293.293;221.783;226.508;145.036;4084.374
Medio mensile;151.988;196.877;360.986;445.957;491.817;568.957;583.923;513.735;392.28;284.385;150.988;116.648;4258.539
;;;;;;;;;;;;;
Il valore mensile è la somma dei valori giornalieri.;;;;;;;;;;;;;
Il valore somma annuale è la somma dei valori mensili.;;;;;;;;;;;;;
Il valore medio mensile è il valore medio dei valori mensili degli anni.;;;;;;;;;;;;;
Con valore >> il dato non è disponibile;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tabella dei giorni assenti;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;
1994;31;28;31;30;31;30;31;31;30;31;30;31;
1995;31;28;31;30;31;30;31;31;30;31;30;31;
1996;31;29;31;30;31;30;31;31;30;31;30;31;
1997;31;28;31;30;31;30;31;31;30;31;30;31;
1998;31;28;31;30;31;30;31;31;30;31;30;31;
1999;31;28;31;30;31;30;31;31;30;31;30;31;
2000;31;29;31;30;31;30;31;31;30;31;30;31;
2001;31;28;31;30;31;30;31;31;30;31;30;31;
2002;31;28;31;30;31;30;31;31;30;31;30;31;
2003;31;28;31;30;31;30;31;31;30;31;30;31;
2004;31;29;31;30;31;30;31;31;30;31;30;31;
2005;31;28;31;30;31;30;31;31;30;31;30;31;
2006;31;28;31;30;31;30;31;31;30;31;30;31;
2007;31;28;31;30;31;30;31;31;30;31;30;31;
2008;31;29;31;30;31;30;31;31;30;31;30;31;
2009;31;28;31;30;31;30;31;31;30;31;30;31;
2010;31;28;31;30;31;30;31;31;30;31;30;31;
2011;31;28;31;30;31;30;31;31;30;31;30;31;
2012;31;29;31;30;31;30;31;31;30;31;30;31;
2013;11;9;14;8;3;1;0;0;0;0;8;9;
2014;25;24;12;2;1;0;0;0;0;0;6;19;
2015;9;11;10;2;0;0;4;0;0;7;0;0;
2016;0;1;5;0;0;0;0;0;0;5;2;0;
2017;0;13;1;3;1;0;0;0;1;0;9;13;
2018;3;19;17;5;2;0;0;0;0;2;10;0;
2019;6;4;3;7;5;0;0;0;0;0;22;5;
2020;0;0;11;2;0;0;0;0;2;7;0;12;
2021;21;10;2;9;0;0;0;0;0;0;12;8;
2022;3;1;1;10;0;0;0;0;0;0;5;20;
2023;17;4;5;9;2;0;0;0;0;0;1;7;
2024;0;0;0;2;0;0;0;0;1;0;2;2;
;;;;;;;;;;;;;
Bollettino elaborato il 3 marzo 2025;;;;;;;;;;;;;
